,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS",species,genus
157687,0.33000000000000007,0.33999999999999986,0.18999999999999995,0.30000000000000027,0.22999999999999998,0.31000000000000005,0.33000000000000007,0.31999999999999984,Leptotrichia_wadei,Leptotrichia
157691,0.25,0.2400000000000002,0.16999999999999993,0.26000000000000023,0.16000000000000014,0.28000000000000025,0.28000000000000025,0.30000000000000027,Leptotrichia_shahii,Leptotrichia
157692,0.27,0.22999999999999998,0.16000000000000014,0.26000000000000023,0.08999999999999986,0.26000000000000023,0.31000000000000005,0.31000000000000005,Leptotrichia_goodfellowii,Leptotrichia
354356,0.25,0.27,0.10999999999999988,0.28000000000000025,0.29000000000000004,0.29000000000000004,0.30000000000000027,0.26000000000000023,Niastella_koreensis,Niastella
59505,0.2200000000000002,0.22999999999999998,0.10999999999999988,0.25,0.1200000000000001,0.27,0.30000000000000027,0.28000000000000025,Actinotignum_schaalii,Actinotignum
288995,0.26000000000000023,0.2400000000000002,0.1200000000000001,0.2400000000000002,0.10000000000000009,0.31000000000000005,0.33000000000000007,0.31999999999999984,Devosia_limi,Devosia
158080,0.25,0.25,0.1299999999999999,0.2200000000000002,0.14000000000000012,0.27,0.29000000000000004,0.31000000000000005,Chromohalobacter_salexigens,Chromohalobacter
944547,0.26000000000000023,0.22999999999999998,0.14000000000000012,0.26000000000000023,0.10999999999999988,0.29000000000000004,0.30000000000000027,0.30000000000000027,Arcobacter_sp._L,Arcobacter
190893,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Vibrio_coralliilyticus,Vibrio
59840,0.25,0.27,0.10999999999999988,0.25,0.1200000000000001,0.30000000000000027,0.31000000000000005,0.26000000000000023,Paenibacillus_curdlanolyticus,Paenibacillus
518643,0.2400000000000002,0.28000000000000025,0.10000000000000009,0.30000000000000027,0.040000000000000036,0.31000000000000005,0.33999999999999986,0.31999999999999984,Bifidobacterium_mongoliense,Bifidobacterium
191026,0.25,0.2400000000000002,0.1200000000000001,0.2400000000000002,0.10999999999999988,0.27,0.31000000000000005,0.30000000000000027,Desulfovibrio_hydrothermalis,Desulfovibrio
420412,0.25,0.2400000000000002,0.1499999999999999,0.25,0.10000000000000009,0.27,0.31999999999999984,0.30000000000000027,Clostridium_tepidiprofundi,Clostridium
453230,0.25,0.25,0.1299999999999999,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.29000000000000004,Desulfarculus_baarsii,Desulfarculus
256618,0.28000000000000025,0.25,0.10999999999999988,0.2400000000000002,0.10000000000000009,0.30000000000000027,0.30000000000000027,0.28000000000000025,Parvibaculum_lavamentivorans,Parvibaculum
158327,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.25,0.10000000000000009,0.27,0.31999999999999984,0.26000000000000023,Hahella_chejuensis,Hahella
125614,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.27,0.29000000000000004,0.29000000000000004,Thiothrix_disciformis,Thiothrix
256847,0.25,0.26000000000000023,0.1200000000000001,0.25,0.10999999999999988,0.28000000000000025,0.26000000000000023,0.29000000000000004,Lentisphaera_araneosa,Lentisphaera
191495,0.31000000000000005,0.33000000000000007,0.16000000000000014,0.3599999999999999,0.2400000000000002,0.33999999999999986,0.3700000000000001,0.29000000000000004,Conexibacter_woesei,Conexibacter
191493,0.2400000000000002,0.25,0.14000000000000012,0.25,0.14000000000000012,0.29000000000000004,0.29000000000000004,0.30000000000000027,Corynebacterium_sphenisci,Corynebacterium
60478,0.22999999999999998,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.08000000000000007,0.29000000000000004,0.31999999999999984,0.30000000000000027,Shewanella_amazonensis,Shewanella
158787,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.25,0.1200000000000001,0.26000000000000023,0.31999999999999984,0.31999999999999984,Bifidobacterium_scardovii,Bifidobacterium
60519,0.25,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.08999999999999986,0.29000000000000004,0.29000000000000004,0.30000000000000027,Lactobacillus_graminis,Lactobacillus
683124,0.25,0.27,0.1299999999999999,0.27,0.16999999999999993,0.33000000000000007,0.29000000000000004,0.28000000000000025,Flavobacterium_haoranii,Flavobacterium
1535242,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Rhizobium_sophorae,Rhizobium
28038,0.28000000000000025,0.27,0.1200000000000001,0.27,0.25,0.29000000000000004,0.29000000000000004,0.31000000000000005,Lactobacillus_curvatus,Lactobacillus
28049,0.26000000000000023,0.27,0.14000000000000012,0.33000000000000007,0.16000000000000014,0.31999999999999984,0.33999999999999986,0.30000000000000027,Acidothermus_cellulolyticus,Acidothermus
28051,0.26000000000000023,0.26000000000000023,0.14000000000000012,0.25,0.10000000000000009,0.28000000000000025,0.26000000000000023,0.27,Lachnospira_multipara,Lachnospira
126385,0.25,0.25,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.31000000000000005,0.29000000000000004,Providencia_alcalifaciens,Providencia
28091,0.26000000000000023,0.2400000000000002,0.14000000000000012,0.25,0.1299999999999999,0.29000000000000004,0.31000000000000005,0.30000000000000027,Neisseria_weaveri,Neisseria
552396,0.26000000000000023,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.30000000000000027,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae
552398,0.31999999999999984,0.31000000000000005,0.16999999999999993,0.22999999999999998,0.22999999999999998,0.31000000000000005,0.28000000000000025,0.30000000000000027,Ruminococcaceae_bacterium_D16,Ruminococcaceae
28114,0.2400000000000002,0.25,0.14000000000000012,0.2400000000000002,0.06000000000000005,0.29000000000000004,0.31999999999999984,0.31000000000000005,Porphyromonas_levii,Porphyromonas
191960,0.25,0.2400000000000002,0.14000000000000012,0.22999999999999998,0.10000000000000009,0.29000000000000004,0.29000000000000004,0.31000000000000005,Sedimenticola_selenatireducens,Sedimenticola
60893,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Desulfobacca_acetoxidans,Desulfobacca
28127,0.27,0.25,0.10999999999999988,0.25,0.16999999999999993,0.28000000000000025,0.31000000000000005,0.33000000000000007,Prevotella_buccalis,Prevotella
28128,0.27,0.25,0.08000000000000007,0.28000000000000025,0.18999999999999995,0.28000000000000025,0.30000000000000027,0.29000000000000004,Prevotella_corporis,Prevotella
60920,0.27,0.25,0.1200000000000001,0.27,0.10000000000000009,0.33000000000000007,0.3500000000000001,0.25,Sanguibacter_keddieii,Sanguibacter
28197,0.25,0.22999999999999998,0.14000000000000012,0.25,0.10000000000000009,0.28000000000000025,0.30000000000000027,0.29000000000000004,Arcobacter_butzleri,Arcobacter
28199,0.2400000000000002,0.22999999999999998,0.1499999999999999,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004,Arcobacter_nitrofigilis,Arcobacter
28229,0.22999999999999998,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Colwellia_psychrerythraea,Colwellia
28232,0.2400000000000002,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Geobacter_metallireducens,Geobacter
28264,0.25,0.29000000000000004,0.1200000000000001,0.3700000000000001,0.10000000000000009,0.31000000000000005,0.33999999999999986,0.31999999999999984,Arcanobacterium_haemolyticum,Arcanobacterium
61171,0.26000000000000023,0.26000000000000023,0.20000000000000018,0.26000000000000023,0.16999999999999993,0.28000000000000025,0.27,0.31000000000000005,Holdemania_filiformis,Holdemania
552810,0.2400000000000002,0.25,0.1499999999999999,0.25,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027,Dehalogenimonas_lykanthroporepellens,Dehalogenimonas
290732,0.2400000000000002,0.22999999999999998,0.16000000000000014,0.26000000000000023,0.18000000000000016,0.26000000000000023,0.28000000000000025,0.30000000000000027,Aminiphilus_circumscriptus,Aminiphilus
225194,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.1299999999999999,0.26000000000000023,0.30000000000000027,0.30000000000000027,Geobacter_bemidjiensis,Geobacter
225196,0.2400000000000002,0.25,0.14000000000000012,0.25,0.10000000000000009,0.28000000000000025,0.31000000000000005,0.28000000000000025,Geopsychrobacter_electrodiphilus,Geopsychrobacter
454600,0.22999999999999998,0.2400000000000002,0.14000000000000012,0.25,0.1299999999999999,0.28000000000000025,0.31000000000000005,0.28000000000000025,Gracilimonas_tropica,Gracilimonas
61635,0.25,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.27,0.29000000000000004,0.29000000000000004,Acholeplasma_brassicae,Acholeplasma
356829,0.25,0.2400000000000002,0.1299999999999999,0.25,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Bifidobacterium_tsurumiense,Bifidobacterium
1110546,0.22999999999999998,0.26000000000000023,0.10999999999999988,0.25,0.08999999999999986,0.29000000000000004,0.28000000000000025,0.30000000000000027,Veillonella_tobetsuensis,Veillonella
29363,0.27,0.25,0.1200000000000001,0.2400000000000002,0.1299999999999999,0.28000000000000025,0.31999999999999984,0.31999999999999984,Clostridium_paraputrificum,Clostridium
29371,0.2400000000000002,0.22999999999999998,0.1499999999999999,0.2400000000000002,0.14000000000000012,0.26000000000000023,0.30000000000000027,0.29000000000000004,[Clostridium]_termitidis,[Clostridium]
29391,0.3799999999999999,0.31000000000000005,0.31000000000000005,0.3500000000000001,0.48,0.3599999999999999,0.43000000000000016,0.3700000000000001,Gemella_morbillorum,Gemella
29394,0.9100000000000001,0.8199999999999998,0.7200000000000002,0.8300000000000001,0.8900000000000001,0.8700000000000001,1.6400000000000001,1.34,Dolosigranulum_pigrum,Dolosigranulum
29419,0.25,0.25,0.1299999999999999,0.25,0.10000000000000009,0.27,0.31000000000000005,0.30000000000000027,Helicobacter_canis,Helicobacter
29447,0.22999999999999998,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.29000000000000004,0.30000000000000027,0.26000000000000023,Xanthomonas_albilineans,Xanthomonas
455436,0.22999999999999998,0.2400000000000002,0.1200000000000001,0.25,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027,Glaciecola_sp._HTCC2999,Glaciecola
29466,0.33000000000000007,0.33999999999999986,0.33999999999999986,0.29000000000000004,0.2400000000000002,0.3700000000000001,0.29000000000000004,0.33000000000000007,Veillonella_parvula,Veillonella
29510,0.2400000000000002,0.22999999999999998,0.1299999999999999,0.2400000000000002,0.10000000000000009,0.27,0.30000000000000027,0.28000000000000025,Turneriella_parva,Turneriella
947013,0.25,0.27,0.1499999999999999,0.26000000000000023,0.14000000000000012,0.29000000000000004,0.33999999999999986,0.29000000000000004,Chryseolinea_serpens,Chryseolinea
29542,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Pelobacter_acetylenicus,Pelobacter
29543,0.22999999999999998,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.14000000000000012,0.27,0.31999999999999984,0.31000000000000005,Pelobacter_propionicus,Pelobacter
29549,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Rhodothermus_marinus,Rhodothermus
29552,0.25,0.2400000000000002,0.14000000000000012,0.25,0.08999999999999986,0.28000000000000025,0.31000000000000005,0.30000000000000027,Acholeplasma_axanthum,Acholeplasma
160660,0.25,0.25,0.1299999999999999,0.25,0.1200000000000001,0.28000000000000025,0.30000000000000027,0.30000000000000027,Acidihalobacter_prosperus,Acidihalobacter
717785,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Hyphomicrobium_sp._MC1,Hyphomicrobium
259059,0.22999999999999998,0.22999999999999998,0.1299999999999999,0.25,0.16000000000000014,0.27,0.31000000000000005,0.30000000000000027,Lactobacillus_satsumensis,Lactobacillus
357808,0.25,0.26000000000000023,0.14000000000000012,0.25,0.10000000000000009,0.28000000000000025,0.30000000000000027,0.30000000000000027,Roseiflexus_sp._RS-1,Roseiflexus
423605,0.2400000000000002,0.25,0.1299999999999999,0.25,0.1499999999999999,0.28000000000000025,0.31999999999999984,0.31000000000000005,Elusimicrobium_minutum,Elusimicrobium
161493,0.2400000000000002,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.30000000000000027,Anaeromyxobacter_dehalogenans,Anaeromyxobacter
390877,0.25,0.22999999999999998,0.16000000000000014,0.25,0.1299999999999999,0.28000000000000025,0.30000000000000027,0.29000000000000004,Nisaea_denitrificans,Nisaea
128780,0.27,0.25,0.16000000000000014,0.25,0.20000000000000018,0.30000000000000027,0.3500000000000001,0.33999999999999986,Stenotrophomonas_acidaminiphila,Stenotrophomonas
194326,0.2400000000000002,0.2400000000000002,0.1299999999999999,0.25,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027,Lactobacillus_versmoldensis,Lactobacillus
96228,0.25,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Legionella_drozanskii,Legionella
456827,0.2400000000000002,0.25,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Candidatus_Cloacimonas_acidaminovorans,Candidatus
1177755,0.25,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.31000000000000005,0.30000000000000027,Methyloligella_halotolerans,Methyloligella
194702,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.26000000000000023,0.10999999999999988,0.27,0.30000000000000027,0.31000000000000005,Cardiobacterium_valvarum,Cardiobacterium
489722,0.2400000000000002,0.25,0.14000000000000012,0.22999999999999998,0.16999999999999993,0.29000000000000004,0.31999999999999984,0.33999999999999986,Mesorhizobium_metallidurans,Mesorhizobium
293256,0.25,0.2400000000000002,0.16000000000000014,0.25,0.14000000000000012,0.27,0.29000000000000004,0.29000000000000004,Desulfovibrio_alkalitolerans,Desulfovibrio
162209,0.2400000000000002,0.2400000000000002,0.16999999999999993,0.28000000000000025,0.08000000000000007,0.29000000000000004,0.33000000000000007,0.30000000000000027,Paenibacillus_naphthalenovorans,Paenibacillus
64002,0.26000000000000023,0.25,0.14000000000000012,0.28000000000000025,0.1200000000000001,0.29000000000000004,0.31999999999999984,0.31999999999999984,Nevskia_ramosa,Nevskia
227943,0.27,0.26000000000000023,0.1200000000000001,0.25,0.050000000000000266,0.31000000000000005,0.31999999999999984,0.30000000000000027,Lactobacillus_antri,Lactobacillus
227945,0.27,0.26000000000000023,0.10999999999999988,0.25,0.06000000000000005,0.30000000000000027,0.31999999999999984,0.29000000000000004,Lactobacillus_ultunensis,Lactobacillus
195250,0.2400000000000002,0.25,0.16000000000000014,0.2400000000000002,0.14000000000000012,0.28000000000000025,0.33000000000000007,0.29000000000000004,Synechococcus_sp._PCC_7336,Synechococcus
457402,0.26000000000000023,0.26000000000000023,0.16999999999999993,0.25,0.20999999999999996,0.28000000000000025,0.26000000000000023,0.31000000000000005,Eubacterium_sp._3_1_31,Eubacterium
457422,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae
97084,0.26000000000000023,0.26000000000000023,0.16000000000000014,0.26000000000000023,0.10999999999999988,0.30000000000000027,0.33999999999999986,0.29000000000000004,Halobacteriovorax_marinus,Halobacteriovorax
392333,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Geoalkalibacter_ferrihydriticus,Geoalkalibacter
261292,0.28000000000000025,0.28000000000000025,0.16999999999999993,0.29000000000000004,0.16999999999999993,0.3500000000000001,0.31999999999999984,0.30000000000000027,Nitrosomonas_sp._Is79A3,Nitrosomonas
31958,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Amycolatopsis_orientalis,Amycolatopsis
31971,0.22999999999999998,0.26000000000000023,0.1200000000000001,0.25,0.16999999999999993,0.27,0.31000000000000005,0.31000000000000005,[Eubacterium]_dolichum,[Eubacterium]
31973,0.25,0.26000000000000023,0.16000000000000014,0.25,0.1200000000000001,0.29000000000000004,0.30000000000000027,0.31000000000000005,Eggerthia_catenaformis,Eggerthia
458033,0.22999999999999998,0.26000000000000023,0.1299999999999999,0.25,0.14000000000000012,0.28000000000000025,0.31000000000000005,0.30000000000000027,Chloracidobacterium_thermophilum,Chloracidobacterium
163202,0.5,0.4900000000000002,0.43999999999999995,0.5,0.5300000000000002,0.4500000000000002,0.45999999999999996,0.6499999999999999,Corynebacterium_appendicis,Corynebacterium
163359,0.25,0.2400000000000002,0.1299999999999999,0.26000000000000023,0.1200000000000001,0.29000000000000004,0.30000000000000027,0.27,Acidiferrobacter_thiooxydans,Acidiferrobacter
261685,0.26000000000000023,0.26000000000000023,0.08999999999999986,0.25,0.10999999999999988,0.29000000000000004,0.27,0.27,Thermosinus_carboxydivorans,Thermosinus
196162,0.29000000000000004,0.27,0.16999999999999993,0.31999999999999984,0.3799999999999999,0.3500000000000001,0.33999999999999986,0.27,Nocardioides_sp._JS614,Nocardioides
392842,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Desulfothermus_okinawensis,Desulfothermus
261934,0.25,0.28000000000000025,0.10999999999999988,0.26000000000000023,0.18000000000000016,0.31000000000000005,0.26000000000000023,0.31000000000000005,Pleomorphomonas_oryzae,Pleomorphomonas
425941,0.27,0.2400000000000002,0.1200000000000001,0.31999999999999984,0.16999999999999993,0.29000000000000004,0.28000000000000025,0.31000000000000005,Prevotella_nanceiensis,Prevotella
124,0.2400000000000002,0.27,0.1200000000000001,0.30000000000000027,0.1299999999999999,0.30000000000000027,0.33999999999999986,0.31000000000000005,Blastopirellula_marina,Blastopirellula
1422,0.43999999999999995,0.43999999999999995,0.29000000000000004,0.3900000000000001,0.33000000000000007,0.43000000000000016,0.56,0.5800000000000001,Geobacillus_stearothermophilus,Geobacillus
427683,0.33000000000000007,0.3500000000000001,0.16000000000000014,0.31999999999999984,0.2200000000000002,0.3500000000000001,0.3700000000000001,0.3500000000000001,Methylobacterium_platani,Methylobacterium
1724,0.27,0.22999999999999998,0.10999999999999988,0.33999999999999986,0.18000000000000016,0.28000000000000025,0.31000000000000005,0.28000000000000025,Corynebacterium_renale,Corynebacterium
69395,0.31000000000000005,0.25,0.20000000000000018,0.31000000000000005,0.18999999999999995,0.31000000000000005,0.33999999999999986,0.31999999999999984,Caulobacter_henricii,Caulobacter
349221,0.26000000000000023,0.26000000000000023,0.1200000000000001,0.25,0.10000000000000009,0.28000000000000025,0.31000000000000005,0.31000000000000005,Micavibrio_aeruginosavorus,Micavibrio
1121961,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Hirschia_maritima,Hirschia
1123045,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.28000000000000025,0.29000000000000004,Ponticaulis_koreensis,Ponticaulis
156892,0.22999999999999998,0.25,0.14000000000000012,0.25,0.10000000000000009,0.27,0.31000000000000005,0.28000000000000025,Actinomyces_marimammalium,Actinomyces
453816,0.27,0.27,0.10000000000000009,0.27,0.14000000000000012,0.29000000000000004,0.33000000000000007,0.31999999999999984,Bdellovibrio_exovorus,Bdellovibrio
78331,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Mycobacterium_canettii,Mycobacterium
294935,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Enterovibrio_coralii,Enterovibrio
114,0.31999999999999984,0.33000000000000007,0.25,0.3799999999999999,0.1499999999999999,0.41000000000000014,0.33999999999999986,0.27,Gemmata_obscuriglobus,Gemmata
122,0.2400000000000002,0.26000000000000023,0.1200000000000001,0.31999999999999984,0.1299999999999999,0.28000000000000025,0.30000000000000027,0.27,Gimesia_maris,Gimesia
125,0.2400000000000002,0.26000000000000023,0.1499999999999999,0.28000000000000025,0.16999999999999993,0.31999999999999984,0.31000000000000005,0.30000000000000027,Pirellula_staleyi,Pirellula
33035,0.28000000000000025,0.26000000000000023,0.16999999999999993,0.25,0.1499999999999999,0.27,0.27,0.29000000000000004,Blautia_producta,Blautia
301,0.25,0.25,0.14000000000000012,0.22999999999999998,0.06000000000000005,0.30000000000000027,0.33999999999999986,0.31000000000000005,Pseudomonas_oleovorans,Pseudomonas
33074,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Zymobacter_palmae,Zymobacter
638,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.28000000000000025,0.29000000000000004,0.29000000000000004,Arsenophonus_nasoniae,Arsenophonus
691,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Vibrio_natriegens,Vibrio
735,0.28000000000000025,0.27,0.20999999999999996,0.20999999999999996,0.14000000000000012,0.31000000000000005,0.3500000000000001,0.3700000000000001,Haemophilus_parahaemolyticus,Haemophilus
777,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Coxiella_burnetii,Coxiella
847,0.26000000000000023,0.25,0.10999999999999988,0.31000000000000005,0.18999999999999995,0.30000000000000027,0.31000000000000005,0.31999999999999984,Oxalobacter_formigenes,Oxalobacter
1004,0.25,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Chitinophaga_sancti,Chitinophaga
1267,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.29000000000000004,0.29000000000000004,Clostridium_ventriculi,Clostridium
1296,0.25,0.25,0.1299999999999999,0.2400000000000002,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027,Staphylococcus_sciuri,Staphylococcus
1310,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.27,0.29000000000000004,0.30000000000000027,Streptococcus_sobrinus,Streptococcus
1365,0.27,0.25,0.1499999999999999,0.25,0.06999999999999984,0.30000000000000027,0.33000000000000007,0.31000000000000005,Lactococcus_plantarum,Lactococcus
1450,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Alicyclobacillus_acidoterrestris,Alicyclobacillus
1529,0.26000000000000023,0.26000000000000023,0.1200000000000001,0.22999999999999998,0.1299999999999999,0.30000000000000027,0.28000000000000025,0.29000000000000004,Clostridium_cadaveris,Clostridium
1533,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.25,0.14000000000000012,0.27,0.31000000000000005,0.30000000000000027,Clostridium_fallax,Clostridium
1571,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Sporosarcina_ureae,Sporosarcina
1626,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Lactobacillus_sharpeae,Lactobacillus
1630,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Kandleria_vitulina,Kandleria
1632,0.25,0.25,0.14000000000000012,0.25,0.08999999999999986,0.28000000000000025,0.31000000000000005,0.31000000000000005,Lactobacillus_oris,Lactobacillus
1764,0.2400000000000002,0.2400000000000002,0.1499999999999999,0.25,0.14000000000000012,0.28000000000000025,0.30000000000000027,0.30000000000000027,Mycobacterium_avium,Mycobacterium
1767,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004,Mycobacterium_intracellulare,Mycobacterium
1830,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Rhodococcus_ruber,Rhodococcus
67576,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004,Rheinheimera_baltica,Rheinheimera
2074,0.2400000000000002,0.29000000000000004,0.14000000000000012,0.25,0.1499999999999999,0.28000000000000025,0.31000000000000005,0.30000000000000027,Pseudonocardia_autotrophica,Pseudonocardia
461393,0.43999999999999995,0.3900000000000001,0.31999999999999984,0.33000000000000007,0.26000000000000023,0.4700000000000002,0.3900000000000001,0.41999999999999993,Actinomyces_massiliensis,Actinomyces
35621,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004,Streptomyces_mobaraensis,Streptomyces
232270,0.2400000000000002,0.25,0.1299999999999999,0.25,0.1200000000000001,0.27,0.30000000000000027,0.31000000000000005,Effusibacillus_pohliae,Effusibacillus
35841,0.4900000000000002,0.43999999999999995,0.28000000000000025,0.3599999999999999,0.4700000000000002,0.4700000000000002,0.5300000000000002,0.5100000000000002,Bacillus_thermoamylovorans,Bacillus
37692,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027,Candidatus_Phytoplasma_mali,Candidatus
431269,0.25,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.29000000000000004,0.29000000000000004,Mycobacterium_setense,Mycobacterium
103621,0.25,0.25,0.1299999999999999,0.26000000000000023,0.10999999999999988,0.30000000000000027,0.31999999999999984,0.30000000000000027,Actinomyces_urogenitalis,Actinomyces
234827,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004,Candidatus_Midichloria_mitochondrii,Candidatus
1676991,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.10000000000000009,0.27,0.27,0.29000000000000004,Clostridium_sp._ATCC_25772,Clostridium
202611,0.25,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.31000000000000005,0.31000000000000005,Lysinibacillus_odysseyi,Lysinibacillus
105612,0.26000000000000023,0.25,0.1499999999999999,0.20000000000000018,0.06999999999999984,0.29000000000000004,0.26000000000000023,0.30000000000000027,Lactobacillus_algidus,Lactobacillus
304207,0.22999999999999998,0.22999999999999998,0.16000000000000014,0.26000000000000023,0.20000000000000018,0.28000000000000025,0.30000000000000027,0.28000000000000025,Lactobacillus_harbinensis,Lactobacillus
107709,0.28000000000000025,0.26000000000000023,0.1299999999999999,0.3900000000000001,0.08999999999999986,0.3799999999999999,0.31000000000000005,0.27,Opitutus_terrae,Opitutus
