,go_name,table,oddsr,p,q
GO:0060566,positive regulation of termination of DNA-templated transcription,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060571,morphogenesis of an epithelial fold,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060574,intestinal epithelial cell maturation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060575,intestinal epithelial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060576,intestinal epithelial cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060577,pulmonary vein morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060579,ventral spinal cord interneuron fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060580,ventral spinal cord interneuron fate determination,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060585,positive regulation of prostaglandin-endoperoxide synthase activity,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060586,multicellular organismal-level iron ion homeostasis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060587,regulation of lipoprotein lipid oxidation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060588,negative regulation of lipoprotein lipid oxidation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060591,chondroblast differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060592,mammary gland formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060594,mammary gland specification,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060595,fibroblast growth factor receptor signaling pathway involved in mammary gland specification,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060596,mammary placode formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060598,dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060599,lateral sprouting involved in mammary gland duct morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060601,lateral sprouting from an epithelium,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060602,branch elongation of an epithelium,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060603,mammary gland duct morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060611,mammary gland fat development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060612,adipose tissue development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060613,fat pad development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060615,mammary gland bud formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060620,regulation of cholesterol import,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060621,negative regulation of cholesterol import,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060623,regulation of chromosome condensation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060627,regulation of vesicle-mediated transport,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060628,regulation of ER to Golgi vesicle-mediated transport,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060629,regulation of homologous chromosome segregation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060631,regulation of meiosis I,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060632,regulation of microtubule-based movement,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060633,negative regulation of transcription initiation by RNA polymerase II,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060638,mesenchymal-epithelial cell signaling,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060644,mammary gland epithelial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060648,mammary gland bud morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060658,nipple morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060661,submandibular salivary gland formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060662,salivary gland cavitation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060664,epithelial cell proliferation involved in salivary gland morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060665,regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060666,dichotomous subdivision of terminal units involved in salivary gland branching,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060667,branch elongation involved in salivary gland morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060668,regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060669,embryonic placenta morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060670,branching involved in labyrinthine layer morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060672,epithelial cell morphogenesis involved in placental branching,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060674,placenta blood vessel development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060675,ureteric bud morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060676,ureteric bud formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060677,ureteric bud elongation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060678,dichotomous subdivision of terminal units involved in ureteric bud branching,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060681,branch elongation involved in ureteric bud branching,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060682,primary ureteric bud growth,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060683,regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060684,epithelial-mesenchymal cell signaling,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060685,regulation of prostatic bud formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060686,negative regulation of prostatic bud formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060687,regulation of branching involved in prostate gland morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060688,regulation of morphogenesis of a branching structure,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060689,cell differentiation involved in salivary gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060693,regulation of branching involved in salivary gland morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060694,regulation of cholesterol transporter activity,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060695,negative regulation of cholesterol transporter activity,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060696,regulation of phospholipid catabolic process,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060697,positive regulation of phospholipid catabolic process,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060699,regulation of endoribonuclease activity,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060700,regulation of ribonuclease activity,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060702,negative regulation of endoribonuclease activity,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060706,cell differentiation involved in embryonic placenta development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060707,trophoblast giant cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060710,chorio-allantoic fusion,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060711,labyrinthine layer development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060712,spongiotrophoblast layer development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060713,labyrinthine layer morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060715,syncytiotrophoblast cell differentiation involved in labyrinthine layer development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060716,labyrinthine layer blood vessel development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060717,chorion development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060718,chorionic trophoblast cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060719,chorionic trophoblast cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060721,regulation of spongiotrophoblast cell proliferation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060729,intestinal epithelial structure maintenance,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060730,regulation of intestinal epithelial structure maintenance,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060731,positive regulation of intestinal epithelial structure maintenance,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060732,positive regulation of inositol phosphate biosynthetic process,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060734,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060735,regulation of eIF2 alpha phosphorylation by dsRNA,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060736,prostate gland growth,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060738,epithelial-mesenchymal signaling involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060739,mesenchymal-epithelial cell signaling involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060740,prostate gland epithelium morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060741,prostate gland stromal morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060742,epithelial cell differentiation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060743,epithelial cell maturation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060744,mammary gland branching involved in thelarche,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060745,mammary gland branching involved in pregnancy,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060746,parental behavior,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060748,tertiary branching involved in mammary gland duct morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060749,mammary gland alveolus development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060750,epithelial cell proliferation involved in mammary gland duct elongation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060753,regulation of mast cell chemotaxis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060754,positive regulation of mast cell chemotaxis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060755,negative regulation of mast cell chemotaxis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060760,positive regulation of response to cytokine stimulus,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060761,negative regulation of response to cytokine stimulus,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060762,regulation of branching involved in mammary gland duct morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060763,mammary duct terminal end bud growth,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060764,cell-cell signaling involved in mammary gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060765,regulation of androgen receptor signaling pathway,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060766,negative regulation of androgen receptor signaling pathway,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060767,epithelial cell proliferation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060768,regulation of epithelial cell proliferation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060769,positive regulation of epithelial cell proliferation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060770,negative regulation of epithelial cell proliferation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060775,planar cell polarity pathway involved in gastrula mediolateral intercalation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060782,regulation of mesenchymal cell proliferation involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060783,mesenchymal smoothened signaling pathway involved in prostate gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060784,regulation of cell proliferation involved in tissue homeostasis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060785,regulation of apoptosis involved in tissue homeostasis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060789,hair follicle placode formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060792,sweat gland development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060800,regulation of cell differentiation involved in embryonic placenta development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060802,epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060803,BMP signaling pathway involved in mesodermal cell fate specification,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060804,positive regulation of Wnt signaling pathway by BMP signaling pathway,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060806,negative regulation of cell differentiation involved in embryonic placenta development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060809,mesodermal to mesenchymal transition involved in gastrulation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060816,random inactivation of X chromosome,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060817,inactivation of paternal X chromosome,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060819,inactivation of X chromosome by genomic imprinting,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060820,inactivation of X chromosome by heterochromatin formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060825,fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060828,regulation of canonical Wnt signaling pathway,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060829,negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060830,ciliary receptor clustering involved in smoothened signaling pathway,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060831,smoothened signaling pathway involved in dorsal/ventral neural tube patterning,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060836,lymphatic endothelial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060837,blood vessel endothelial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060838,lymphatic endothelial cell fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060840,artery development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060841,venous blood vessel development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060842,arterial endothelial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060843,venous endothelial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060844,arterial endothelial cell fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060847,endothelial cell fate specification,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060853,Notch signaling pathway involved in arterial endothelial cell fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060854,branching involved in lymph vessel morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060856,establishment of blood-brain barrier,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060857,establishment of glial blood-brain barrier,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060872,semicircular canal development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060873,anterior semicircular canal development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060875,lateral semicircular canal development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060876,semicircular canal formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060879,semicircular canal fusion,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060887,limb epidermis development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060900,embryonic camera-type eye formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060901,regulation of hair cycle by canonical Wnt signaling pathway,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060903,positive regulation of meiosis I,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060904,regulation of protein folding in endoplasmic reticulum,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060907,positive regulation of macrophage cytokine production,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060912,cardiac cell fate specification,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060913,cardiac cell fate determination,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060914,heart formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060915,mesenchymal cell differentiation involved in lung development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060916,mesenchymal cell proliferation involved in lung development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060920,cardiac pacemaker cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060921,sinoatrial node cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060922,atrioventricular node cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060923,cardiac muscle cell fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060928,atrioventricular node cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060929,atrioventricular node cell fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060930,sinoatrial node cell fate commitment,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060931,sinoatrial node cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060932,His-Purkinje system cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060936,cardiac fibroblast cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060939,epicardium-derived cardiac fibroblast cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060940,epithelial to mesenchymal transition involved in cardiac fibroblast development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060945,cardiac neuron differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060947,cardiac vascular smooth muscle cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060948,cardiac vascular smooth muscle cell development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060956,endocardial cell differentiation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060964,regulation of miRNA-mediated gene silencing,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060965,negative regulation of miRNA-mediated gene silencing,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060971,embryonic heart tube left/right pattern formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060972,left/right pattern formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060973,cell migration involved in heart development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060975,cardioblast migration to the midline involved in heart field formation,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060976,coronary vasculature development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060977,coronary vasculature morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060978,angiogenesis involved in coronary vascular morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060979,vasculogenesis involved in coronary vascular morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060980,cell migration involved in coronary vasculogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060981,cell migration involved in coronary angiogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060982,coronary artery morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060988,lipid tube assembly,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060989,lipid tube assembly involved in organelle fusion,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060992,response to fungicide,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060993,kidney morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060996,dendritic spine development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060997,dendritic spine morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060998,regulation of dendritic spine development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0060999,positive regulation of dendritic spine development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0061000,negative regulation of dendritic spine development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0061001,regulation of dendritic spine morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0061002,negative regulation of dendritic spine morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0061003,positive regulation of dendritic spine morphogenesis,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
GO:0061005,cell differentiation involved in kidney development,"[[107, 53], [504, 342]]",1.3699460916442048,0.09343729172175577,0.20332483519695388
