ensmbl,1 p-value,2 p-value,3 p-value,sigmoidal p-value
ENSG00000253741,0.6505891980360066,0.6130523731587562,0.7991734860883797,0.8705644991803623
ENSG00000253846,0.5475859247135842,0.5519312602291325,0.6898527004909983,0.5626077087974444
ENSG00000254016,0.08675122749590825,0.20481178396072008,0.20779869067103107,0.12865369257282167
ENSG00000254281,0.6542471358428805,0.41236497545008177,0.5254582651391162,0.4288512462695978
ENSG00000254373,0.6343535188216038,0.8108756137479541,0.9193453355155483,0.5631709469967635
ENSG00000254397,0.37036824877250407,0.6634533551554828,0.657733224222586,0.29423731663234
ENSG00000254503,0.004459901800327182,0.01285597381342063,0.05326513911620301,0.04452944390735991
ENSG00000254851,0.19476268412438624,0.46307692307692305,0.4646972176759411,0.5791349670043293
ENSG00000255197,0.8545171849427169,0.8910801963993453,0.9750081833060557,0.8476062376528939
ENSG00000255201,0.6487234042553192,0.9071276595744681,0.9797054009819968,0.5847000966752134
ENSG00000255408,0.7829050736497545,0.1727823240589197,0.35988543371522097,0.9005254087680216
ENSG00000255670,0.4357610474631751,0.5556055646481178,0.7688543371522095,0.5996889580093312
ENSG00000255933,0.8453846153846154,0.9619476268412439,0.9903273322422259,0.9182632087764281
ENSG00000256006,0.3987070376432078,0.7183878887070376,0.8940834697217676,0.4421924257072002
ENSG00000256050,0.044844517184942756,0.15941080196399338,0.3409901800327332,0.16576856794586192
ENSG00000256304,0.37151391162029457,0.6487479541734861,0.8305891980360065,0.6587785296961035
ENSG00000256377,0.6919967266775777,0.18553191489361698,0.33289689034369885,0.3921482913706864
ENSG00000256436,0.0574222585924713,0.19551554828150575,0.36169394435351876,0.2815266277163634
ENSG00000256694,0.5115711947626842,0.8172422258592471,0.6408674304418985,0.8354924130973898
ENSG00000256897,0.6880360065466449,0.9258674304418986,0.9822504091653028,0.6753226009835652
ENSG00000257176,0.0016448445171849402,0.012692307692307558,0.057806873977086726,0.04088100542221851
ENSG00000257178,0.23928805237315875,0.15319148936170213,0.29914893617021276,0.33306712622420254
ENSG00000257475,0.6353682487725041,0.8719967266775778,0.7522831423895253,0.39282081459375395
ENSG00000257671,0.0008592471358427334,0.00283960720130938,0.015671031096562982,0.012071791854062486
ENSG00000257829,0.19031096563011463,0.34259410801963996,0.5061538461538462,0.17682316842503465
ENSG00000258082,0.30295417348608833,0.2894108019639934,0.45350245499181663,0.28968937833634567
ENSG00000258181,0.3932487725040916,0.24269230769230754,0.35609656301145665,0.37747047202723716
ENSG00000258501,0.6666693944353519,0.8361538461538461,0.9569067103109656,0.6142070530873018
ENSG00000258521,0.06199672667757772,0.2011292962356792,0.2521685761047463,0.12183598839897447
ENSG00000258875,0.16610474631751215,0.39635024549918163,0.5379214402618657,0.1989491824639571
ENSG00000258891,0.6311538461538462,0.8959083469721767,0.9200081833060556,0.8660670001260982
ENSG00000259118,0.9324877250409165,0.9250409165302782,0.9744353518821603,0.9522424446219159
ENSG00000259212,0.9427823240589198,0.9006464811783961,0.8283715220949264,0.9576982892690513
ENSG00000259318,0.527127659574468,0.8024877250409165,0.9262193126022913,0.7708040855785802
ENSG00000259397,0.8923567921440262,0.8131096563011456,0.7227414075286416,0.9346475557984112
ENSG00000259416,0.5797299509001637,0.5784451718494272,0.8056628477905073,0.5458366609221975
ENSG00000259592,0.5445253682487725,0.8388216039279869,0.48245499181669393,0.6072968769702829
ENSG00000259635,0.1952536824877249,0.45328968903436984,0.7020621931260229,0.3255600857467109
ENSG00000260001,0.35054828150572837,0.6423322422258593,0.7305400981996726,0.5235929553192384
ENSG00000260144,0.8006464811783961,0.8264157119476269,0.9443453355155482,0.7140683451725442
ENSG00000260279,0.7709901800327332,0.95310147299509,0.9815139116202946,0.7915598335505023
ENSG00000260296,0.5210474631751227,0.40065466448445175,0.6505237315875614,0.35735362111722924
ENSG00000260316,0.2936333878887071,0.5600572831423896,0.31505728314238945,0.21680467403640036
ENSG00000260448,0.5183060556464811,0.5422422258592472,0.7817021276595745,0.5836997183809004
ENSG00000260490,0.9781996726677578,0.9990016366612111,0.9619476268412439,0.9802698499432558
ENSG00000260808,0.631734860883797,0.7545090016366612,0.7450490998363339,0.5198856710520785
ENSG00000260947,0.9381587561374796,0.6641734860883797,0.4124140752864157,0.9550586356185112
ENSG00000261115,0.08445171849427169,0.2331914893617021,0.4147135842880523,0.1676936656718928
ENSG00000261168,0.3981996726677578,0.7171031096563012,0.7412356792144026,0.25646673111680895
ENSG00000261222,0.7998772504091654,0.7504173486088379,0.4173240589198035,0.6013366399058468
ENSG00000261438,0.03462356792144017,0.1109247135842879,0.23667757774140752,0.08712538354840083
ENSG00000261643,0.7182078559738134,0.6148772504091653,0.7495417348608837,0.6428733554705561
ENSG00000261668,0.042168576104746336,0.16055646481178387,0.19744680851063823,0.02950695641208867
ENSG00000261786,0.8277986906710311,0.9709819967266776,0.9553682487725041,0.9126728594846791
ENSG00000261801,0.001309328968903456,0.004541734860883828,0.026350245499181524,0.020629649867597077
ENSG00000261857,0.6727495908346972,0.9121440261865794,0.5821931260229132,0.5938884452103736
ENSG00000262209,0.9566693944353519,0.9970949263502455,0.9361456628477904,0.9658526333487454
ENSG00000262227,0.8475040916530279,0.38788052373158755,0.6345499181669394,0.5197343533268883
ENSG00000262434,0.9331751227495908,0.9798281505728315,0.8416693944353519,0.952561893152873
ENSG00000262528,0.9465875613747954,0.9588952536824877,0.9604091653027823,0.9597242654785423
ENSG00000262652,0.9997054009819967,0.9981505728314239,0.9808674304418985,0.999167752511454
ENSG00000262728,0.47202127659574467,0.5445499181669394,0.6419394435351882,0.20838132066747928
ENSG00000262877,0.17519639934533549,0.22618657937806874,0.34606382978723405,0.39129082426127537
ENSG00000263345,0.5351472995090016,0.8105400981996727,0.9466284779050737,0.6888487243075112
ENSG00000263624,0.797847790507365,0.9523567921440261,0.8646317512274959,0.5938800386700853
ENSG00000263648,0.7579459901800327,0.8900163666121113,0.7078723404255319,0.8945903913244504
ENSG00000264304,0.9421358428805238,0.8848281505728315,0.9563256955810148,0.9573788407380942
ENSG00000264520,0.46004091653027823,0.7322667757774141,0.7216284779050737,0.35286452860325346
ENSG00000264570,0.8347626841243863,0.9785842880523732,0.9950654664484452,0.9147240553150351
ENSG00000264769,0.7673322422258593,0.40950900163666115,0.6586415711947626,0.4902358034550881
ENSG00000264943,0.44090016366612117,0.72379705400982,0.8149181669394435,0.7604051952418982
ENSG00000265413,0.7299672667757774,0.9452373158756138,0.9385515548281506,0.8877054348282964
ENSG00000265625,0.4585761047463175,0.39002454991816693,0.631873977086743,0.5074608045059057
ENSG00000265943,0.0070212765957445855,0.03957446808510634,0.12468085106382976,0.053869110167710565
ENSG00000266236,0.24914893617021283,0.3213093289689034,0.5625204582651391,0.3160354756000169
ENSG00000266472,0.03409983633387881,0.13389525368248767,0.2662029459901799,0.09793619435921164
ENSG00000266850,0.23775777414075283,0.4865548281505728,0.7076432078559738,0.6063889706191417
ENSG00000266980,0.38139934533551556,0.6986661211129297,0.7718657937806874,0.5360346349459879
ENSG00000266993,0.5696481178396071,0.4821685761047463,0.7133960720130933,0.7069395990080283
ENSG00000267150,0.47126841243862516,0.519975450081833,0.7165220949263502,0.516867723088563
ENSG00000267364,0.18535188216039278,0.43803600654664476,0.6433551554828151,0.4260266487327141
ENSG00000267560,0.22360883797054,0.4826513911620295,0.731366612111293,0.31172292043209626
ENSG00000267586,0.6004991816693944,0.7685515548281505,0.6442635024549919,0.8584086419234165
ENSG00000267612,0.9471767594108019,0.9522585924713585,0.9869803600654664,0.9601361859526711
ENSG00000267724,0.447152209492635,0.6950490998363339,0.8661538461538462,0.4394939262746417
ENSG00000267858,0.09545826513911626,0.25363338788870704,0.45783960720130923,0.15051069732251687
ENSG00000267898,0.0452209492635024,0.08090016366612107,0.1623895253682487,0.03637509982766607
ENSG00000268093,0.5848199672667758,0.6294762684124386,0.691988543371522,0.5331511916270859
ENSG00000268401,0.4359574468085107,0.7030032733224223,0.8804828150572831,0.5621201294607204
ENSG00000268621,0.933821603927987,0.9425531914893617,0.8716857610474632,0.7570509856668488
ENSG00000268686,0.27191489361702126,0.5655973813420623,0.7959983633387888,0.26793325207011065
ENSG00000268707,0.8455482815057282,0.9723076923076923,0.9673322422258592,0.9183388676390232
ENSG00000269463,0.06848608837970527,0.20651391162029453,0.40164484451718496,0.12293724517674764
ENSG00000269487,0.8956137479541735,0.9828150572831423,0.9979541734860884,0.9359926022445463
ENSG00000269737,0.8738379705400983,0.958911620294599,0.9936415711947627,0.7925938380059686
ENSG00000269896,0.7132078559738134,0.6488461538461539,0.8483715220949264,0.6896053129334623
ENSG00000269904,0.49054828150572827,0.633657937806874,0.7376350245499181,0.3830860409398512
ENSG00000269967,0.3215793780687397,0.47570376432078554,0.722266775777414,0.23937623471060487
ENSG00000270062,0.07858428805237305,0.16306055646481166,0.3475777414075286,0.13689210205539926
ENSG00000270091,0.2231260229132569,0.34527823240589195,0.38784779050736495,0.22483292001176924
ENSG00000270503,0.10927986906710307,0.0513666121112929,0.1287643207855973,0.06916901349249727
ENSG00000270589,0.7550409165302783,0.7462765957446809,0.9087152209492635,0.7947543188600732
ENSG00000270604,0.12594926350245506,0.339328968903437,0.45497545008183304,0.2827960152999033
ENSG00000270641,0.6596399345335515,0.6470212765957446,0.7160147299509001,0.8724055315035097
ENSG00000270706,0.8061456628477905,0.8298281505728314,0.8568739770867431,
ENSG00000271009,0.31120294599017995,0.5731669394435353,0.7525941080196399,0.5185490311462317
ENSG00000271200,0.9636906710310965,0.9973813420621931,0.9999018003273322,0.970165188516666
ENSG00000271387,0.9145008183306056,0.6868166939443535,0.8823813420621931,0.9433567315371358
ENSG00000271427,0.4605891980360065,0.5727495908346971,0.78310147299509,0.4866209911311
ENSG00000271576,0.7464893617021277,0.5921440261865794,0.8142553191489361,0.4752553486612585
ENSG00000271778,0.08859247135842874,0.25318330605564643,0.38270049099836323,0.1276028750367787
ENSG00000271788,0.2533387888707037,0.3804909983633388,0.35855973813420616,0.2751040309360683
ENSG00000271811,0.8808265139116203,0.9838052373158757,0.9971112929623568,0.9304610987348156
ENSG00000271926,0.25680032733224223,0.2896481178396071,0.5247299509001636,0.16030431675843815
ENSG00000271959,0.5448199672667757,0.8418330605564648,0.9585761047463175,0.8453448783153293
ENSG00000272056,0.11716857610474629,0.22887070376432073,0.33654664484451713,0.12782985162456395
ENSG00000272123,0.3946808510638298,0.16640752864157127,0.3419558101472995,0.4230339203900635
ENSG00000272173,0.35949263502454987,0.677315875613748,0.8762356792144026,0.6754234794670253
ENSG00000272256,0.1299754500818331,0.3312765957446808,0.32786415711947625,0.18807111933083942
ENSG00000272430,0.7786170212765957,0.8727659574468085,0.7666202945990179,0.6789626329284183
ENSG00000272491,0.8795662847790507,0.8363175122749591,0.8908510638297872,0.6671094111218527
ENSG00000272512,0.710114566284779,0.681759410801964,0.8363011456628477,0.7484090622504309
ENSG00000272668,0.6568739770867431,0.2553027823240589,0.3297135842880523,0.6738010171913749
ENSG00000272733,0.8114975450081833,0.8271031096563012,0.8544271685761047,0.6295573956538187
ENSG00000272836,0.4928968903436989,0.7922831423895254,0.902847790507365,0.5241561935185575
ENSG00000272944,0.22093289689034368,0.3962193126022914,0.5769803600654664,0.23712328191332854
ENSG00000272969,0.7617921440261866,0.9565466448445172,0.9156219312602292,0.5574629061409777
ENSG00000273001,0.07175122749590823,0.22344517184942714,0.4004582651391162,0.11732167626413359
ENSG00000273007,0.03270049099836325,0.12016366612111284,0.24639934533551555,0.03436593669875165
ENSG00000273032,0.9826268412438626,0.9947872340425532,0.9448527004909983,0.9838342230255138
ENSG00000273156,0.7273486088379706,0.2788052373158756,0.44946808510638303,0.610449329578412
ENSG00000273249,0.5684779050736497,0.37270049099836333,0.5736170212765956,0.3266109032827541
ENSG00000273381,0.47400981996726677,0.6856955810147299,0.8601309328968904,0.4110209743180194
ENSG00000273674,0.726227495908347,0.9329050736497545,0.9893944353518822,0.8868479677188853
ENSG00000273888,0.4462193126022913,0.7625122749590835,0.8810310965630115,0.7313605985456686
ENSG00000274227,0.7330932896890343,0.7116693944353518,0.398772504091653,0.5689294270942793
ENSG00000274386,0.07732405891980354,0.2111620294599018,0.3969558101472994,0.2943213820352234
ENSG00000274528,0.7398281505728315,0.6313747954173486,0.7944599018003273,0.4012105418015216
ENSG00000274765,0.6837643207855975,0.4994517184942717,0.7118248772504092,0.4975074608045059
ENSG00000274918,0.6988788870703764,0.9240998363338788,0.8098854337152209,0.7009205161615737
ENSG00000274987,0.5109901800327332,0.5927741407528642,0.7655891980360066,0.6884788365348241
ENSG00000275329,0.6867103109656301,0.8168003273322422,0.9488707037643208,0.8782817031650624
ENSG00000275409,0.27514729950900163,0.1847381342062192,0.1523567921440261,0.23022991887688637
ENSG00000275476,0.07540916530278219,0.09171849427168566,0.16984451718494276,0.114866966499937
ENSG00000275552,0.18152209492635019,0.2243944353518822,0.24139934533551555,0.2177630196292717
ENSG00000275956,0.6101227495908347,0.49037643207855974,0.6467921440261866,0.47590265226346096
ENSG00000276445,0.8235024549918166,0.851783960720131,0.6542635024549919,0.6186120801983943
ENSG00000276523,0.9880278232405892,0.9820785597381342,0.9714975450081833,0.9882224370560296
ENSG00000276663,0.33394435351882157,0.5729050736497545,0.793772504091653,0.40981043251649785
ENSG00000277053,0.09141571194762677,0.2171849427168575,0.3505973813420621,0.1291076457483924
ENSG00000277491,0.32268412438625205,0.47834697217675937,0.2372831423895253,0.22216804674036406
ENSG00000277916,0.39869885433715213,0.3212520458265139,0.562430441898527,0.48554495397419195
ENSG00000278071,0.9716284779050737,0.3290589198036007,0.5644189852700491,0.9754192761968812
ENSG00000278112,0.5494762684124386,0.3217021276595744,0.5612602291325695,0.5373208356101047
ENSG00000278467,0.5342880523731587,0.7931423895253682,0.9094844517184942,0.603539153461393
ENSG00000278505,0.12087561374795408,0.3123895253682487,0.5272831423895253,0.1941994872010424
ENSG00000278576,0.01806055646481175,0.08383797054009823,0.11503273322422258,0.017603295363793015
ENSG00000278771,0.24490180032733222,0.07105564648117835,0.031522094926350275,0.24726997604136014
ENSG00000278879,0.4288379705400982,0.7054746317512275,0.7627905073649754,0.8035139338405279
ENSG00000278963,0.9210310965630114,0.7403109656301146,0.9126677577741408,0.9462569879366147
ENSG00000279058,0.5314157119476268,0.43493453355155476,0.6703518821603929,0.3572359295531925
ENSG00000279187,0.9133306055646482,0.9380114566284778,0.9134451718494272,0.9428523391198352
ENSG00000279203,0.2689443535188215,0.22353518821603924,0.41900163666121104,0.34000252196208647
ENSG00000279254,0.6584124386252046,0.8119639934533551,0.9442471358428806,0.7140094993905258
ENSG00000279355,0.3765384615384615,0.6939770867430441,0.7211129296235679,0.647925686183851
ENSG00000279375,0.043256955810147324,0.15194762684124385,0.25489361702127655,0.06462107519650284
ENSG00000279384,0.06238952536824871,0.04894435351882154,0.14266775777414065,0.09549829767559159
ENSG00000279432,0.8127741407528641,0.5562847790507364,0.7581669394435352,0.908570467823967
ENSG00000279608,0.6710310965630114,0.8933878887070377,0.9059819967266776,0.8748182085662646
ENSG00000279716,0.5832405891980359,0.863265139116203,0.9410147299509002,0.6602833004077172
ENSG00000279880,0.8459983633387889,0.4235924713584288,0.6280114566284778,0.9183809003404649
ENSG00000279930,0.9330196399345335,0.9300981996726677,0.9593617021276596,0.6182505989659955
ENSG00000279982,0.0017594108019639565,0.0021603927986906246,0.005073649754500753,0.009205161615737145
ENSG00000280011,0.6092389525368249,0.8784860883797054,0.9535351882160392,0.8607204405027111
ENSG00000280055,0.4913256955810147,0.7895253682487725,0.8470212765957447,0.8287251481652727
ENSG00000280237,0.9581178396072013,0.934746317512275,0.9396726677577741,0.9666680677567148
ENSG00000280254,0.44647299509001637,0.5310801963993453,0.7732569558101473,0.3906687402799378
ENSG00000280255,0.7021112929623567,0.4331096563011456,0.6433878887070377,0.8817536043041486
ENSG00000280273,0.5598117839607202,0.7845581014729951,0.9051718494271686,0.5891051237863059
ENSG00000280424,0.8973895253682488,0.9618657937806874,0.96759410801964,0.9366651254676138
ENSG00000280623,0.4210720130932897,0.6659901800327332,0.8601227495908347,0.4729267370013871
ENSG00000281195,0.35862520458265135,0.6223977086743044,0.4735106382978723,0.21238283384473122
ENSG00000281205,0.9294271685761047,0.9962438625204583,0.9577168576104746,0.9506788281282839
ENSG00000281538,0.6201227495908347,0.7230441898527005,0.8580360065466448,0.6567441469463242
ENSG00000281691,0.6973404255319149,0.8640016366612111,0.9512520458265139,0.7934597116556681
ENSG00000000003,0.070343698854337,0.22554828150572837,0.32545008183306057,0.10747761758648233
ENSG00000000005,0.0540180032733224,0.17557283142389524,0.16153027823240595,0.09394308772224791
ENSG00000002933,0.010368248772504085,0.057250409165302774,0.09283960720130935,0.012466899247614682
ENSG00000007216,0.013477905073649765,0.05015548281505733,0.020597381342062127,0.03430709091673323
ENSG00000015413,0.008338788870703717,0.047520458265139065,0.13420621931260224,0.17764700937329247
ENSG00000023839,0.3132896890343698,0.6263584288052373,0.8381342062193127,0.502173090664537
ENSG00000026559,0.11661211129296234,0.3247381342062192,0.12636661211129296,0.0862511033584128
ENSG00000036672,0.01701309328968903,0.041808510638297824,0.13143207855973815,0.045328065234752746
ENSG00000057593,0.010065466448445193,0.040507364975450044,0.11956628477905074,0.039485519734353436
ENSG00000061656,0.018445171849427178,0.06099836333878883,0.11422258592471346,0.05378504476482704
ENSG00000062282,0.10545008183306048,0.27029459901800323,0.4616775777414075,0.08195536127106895
ENSG00000070031,0.034247135842880416,0.12391980360065458,0.19557283142389525,0.05076709680131142
ENSG00000072133,0.10213584288052369,0.24892798690671025,0.29312602291325685,0.2161069311924677
ENSG00000072657,0.1822749590834697,0.42572013093289685,0.1365711947626841,0.1675843806481443
ENSG00000073067,0.06081833060556463,0.17607201309328968,0.3492389525368249,0.3009793619435922
ENSG00000074276,0.0768821603927986,0.24615384615384617,0.4645090016366612,0.2677399016434786
ENSG00000076258,0.22833060556464813,0.47995090016366615,0.4558019639934533,0.28561220629649864
ENSG00000078328,0.049779050736497465,0.18035188216039277,0.2422585924713584,0.13810264385692084
ENSG00000081248,0.22900981996726666,0.14229950900163657,0.18297872340425525,0.6276322979277879
ENSG00000087495,0.10148117839607196,0.1617512274959083,0.17467266775777401,0.1834643352528268
ENSG00000088002,0.24378068739770864,0.18756137479541735,0.35807692307692307,0.15848850405615578
ENSG00000088386,0.022119476268412375,0.09831423895253677,0.21919803600654664,0.14987180026060287
ENSG00000091138,0.005188216039279769,0.007847790507364838,0.016112929623567807,0.02067168256903884
ENSG00000095932,0.2881996726677578,0.48052373158756134,0.7238543371522095,0.46244378126182173
ENSG00000099937,0.04616202945990178,0.07004091653027811,0.1218657937806874,0.12927577655415912
ENSG00000099960,0.11473813420621926,0.17784779050736488,0.36443535188216036,0.2906981631709471
ENSG00000100373,0.15927168576104744,0.38806055646481175,0.5176022913256956,0.21256777773107483
ENSG00000100593,0.008085106382978657,0.011865793780687306,0.05468903436988537,0.04220083224748861
ENSG00000101115,0.04038461538461535,0.1528396072013094,0.23644844517184938,0.09958387625572696
ENSG00000101464,0.017422258592471263,0.05920621931260228,0.11567921440261852,0.061342524484048644
ENSG00000101470,0.0033469721767593885,0.022315875613747926,0.04247135842880523,0.008969778487663449
ENSG00000101473,0.004402618657937674,0.028821603927986827,0.06677577741407514,0.013862384935479977
ENSG00000101850,0.009451718494271732,0.05072831423895252,0.08425531914893614,0.049522928838636515
ENSG00000102043,0.04882978723404252,0.1787806873977087,0.1287315875613747,0.048337606657979926
ENSG00000102287,0.02963175122749595,0.11617839607201308,0.13909165302782323,0.09625488630154266
ENSG00000102445,0.001497545008183332,0.009206219312602237,0.0022013093289687813,0.003782943129755023
ENSG00000103375,0.05420621931260228,0.07441898527004909,0.024729950900163722,0.08345172544239421
ENSG00000103485,0.0016448445171849402,0.012749590834697067,0.0314238952536825,0.03435753015846332
ENSG00000104044,0.1068003273322422,0.2176104746317512,0.12648936170212766,0.15030894035559672
ENSG00000104059,0.002577741407528533,0.010842880523731502,0.020613747954173478,0.0019335042663192192
ENSG00000105750,0.4826432078559738,0.74860883797054,0.8822013093289689,0.6678575932075155
ENSG00000106178,0.058477905073649805,0.1813666121112929,0.3164893617021276,0.07567567567567579
ENSG00000106404,0.79120294599018,0.9154582651391162,0.9202291325695581,0.8576352402168888
ENSG00000106565,0.009181669394435321,0.0516693944353519,0.06716857610474636,0.03837585641629193
ENSG00000107105,0.004451718494271728,0.02834697217675941,0.028412438625204595,0.001983943508049313
ENSG00000108187,0.8666530278232406,0.6380687397708673,0.6184860883797054,0.8622672439157665
ENSG00000108244,0.004541734860883828,0.025711947626841147,0.07211947626841242,0.0054306250262705635
ENSG00000108576,0.017495908346972122,0.06732405891980353,0.18635842880523723,0.10018074061619942
ENSG00000109321,0.003977086743044089,0.021792144026186566,0.07747954173486082,0.10235803455088055
ENSG00000110195,0.027086743044189787,0.04728314238952536,0.01589198036006534,0.024816106931192516
ENSG00000112796,0.5453355155482815,0.8372749590834697,0.49703764320785593,0.3099995796729855
ENSG00000112818,0.17116202945990178,0.35404255319148925,0.5192716857610474,0.21446765583624072
ENSG00000113249,0.0723076923076923,0.08112111292962354,0.21127659574468083,0.14957757135051064
ENSG00000113494,0.06613747954173477,0.15770049099836325,0.14585924713584286,0.05690387121180285
ENSG00000113889,0.00014729950900160826,0.0018576104746317323,0.005392798690670997,0.0007986213273928344
ENSG00000114113,0.004034369885433597,0.0222013093289688,0.024279869067103,0.010230759530915012
ENSG00000114656,0.7156792144026187,0.7924959083469721,0.521366612111293,0.5783531587575134
ENSG00000115363,0.527569558101473,0.8295990180032733,0.7593698854337152,0.3508889916354925
ENSG00000119782,0.6657119476268412,0.5672667757774141,0.572684124386252,0.6946156109453154
ENSG00000120262,0.589026186579378,0.7819148936170213,0.6258265139116204,0.4931444663948552
ENSG00000120440,0.28171031096563015,0.496317512274959,0.7450490998363339,0.22396704636206977
ENSG00000120555,0.5672013093289688,0.8213584288052374,0.6283142389525368,0.35386490689756644
ENSG00000122121,0.03147299509001622,0.12556464811783952,0.17198854337152214,0.031112605607162447
ENSG00000123500,0.8617675941080196,0.8973731587561374,0.892708674304419,0.8030852002858224
ENSG00000124205,0.11540916530278222,0.1866366612111292,0.26756955810147287,0.10955403303770339
ENSG00000124253,0.13227495908346965,0.2770212765957446,0.18289689034369883,0.06792484552982225
ENSG00000125046,0.14658756137479545,0.3390261865793781,0.44274140752864155,0.07012735908536849
ENSG00000125998,0.004877250409165312,0.030793780687397687,0.011972176759410758,0.0005632381993191382
ENSG00000126003,0.01148117839607199,0.052364975450081785,0.12802782324058914,0.0726409146315834
ENSG00000130054,0.023379705400981998,0.0237397708674304,0.05828968903436982,0.05991341263503014
ENSG00000130234,0.03302782324058906,0.1303355155482815,0.12958265139116198,0.04660585935858108
ENSG00000130876,0.18309328968903427,0.4169394435351882,0.4542716857610474,0.266529359841957
ENSG00000131781,0.5691243862520459,0.8175204582651391,0.9313256955810147,0.8416375940481695
ENSG00000131910,0.3497790507364975,0.523494271685761,0.7430523731587562,0.37098902946492374
ENSG00000134463,0.19667757774140748,0.412569558101473,0.31126841243862513,0.23255853053675768
ENSG00000135083,0.48160392798690665,0.7780032733224223,0.673821603927987,0.31745618090874705
ENSG00000135917,0.042495908346972144,0.15393617021276595,0.2970540098199672,0.03233155394897236
ENSG00000136250,0.06769230769230761,0.11612929623567925,0.11143207855973813,0.1229540582573243
ENSG00000136457,0.1264157119476268,0.32999999999999996,0.4292062193126023,0.11886847967718894
ENSG00000136883,0.6322258592471359,0.5011211129296236,0.7491489361702127,0.9301416502038586
ENSG00000136943,0.014230769230769158,0.06379705400981994,0.0581751227495908,0.008490605691227837
ENSG00000137875,0.6166039279869067,0.8866121112929624,0.9349181669394435,0.6764995166239334
ENSG00000138100,0.011129296235679265,0.0586906710310966,0.0625122749590834,0.017754613088983295
ENSG00000138315,0.03927168576104745,0.14335515548281508,0.3065466448445171,0.22044470598125343
ENSG00000139055,0.17689034369885437,0.3811702127659574,0.4992716857610474,0.2747089235425162
ENSG00000139209,0.10919803600654665,0.26157937806873977,0.10467266775777406,0.06069522088184609
ENSG00000139540,0.012234042553191382,0.05730769230769228,0.03199672667757769,0.011416081711571602
ENSG00000139656,0.2894926350245498,0.4361620294599018,0.09021276595744676,0.22152914967844994
ENSG00000140093,0.0710720130932897,0.2282487725040916,0.40719312602291324,0.15162876718086682
ENSG00000140519,0.009108019639934462,0.0516366612111292,0.07139934533551551,0.0011432894792149373
ENSG00000142606,0.3200409165302781,0.41822422258592473,0.5716366612111292,0.5442898575091422
ENSG00000142609,0.003707037643207789,0.017921440261865818,0.042438625204582636,0.006775671472405653
ENSG00000142661,0.08101472995090009,0.15420621931260226,0.3265466448445171,0.1189105123786307
ENSG00000142959,0.005818330605564581,0.035515548281505716,0.07680032733224218,0.004396620570804144
ENSG00000142973,0.3255973813420622,0.4780932896890344,0.7184533551554828,0.21371106721028965
ENSG00000143627,0.05461538461538451,0.19298690671031093,0.3543617021276596,0.13278971039468712
ENSG00000143882,0.21397708674304416,0.27707037643207855,0.25229950900163656,0.18459081165146485
ENSG00000145192,0.4328805237315876,0.7380196399345336,0.8574959083469722,0.8055146904291539
ENSG00000145824,0.0025695581014728575,0.012266775777413974,0.014050736497544958,0.0953637930309782
ENSG00000146521,0.007029459901800261,0.03702945990180029,0.10211947626841233,0.01482073052835109
ENSG00000146530,0.9720621931260229,0.915785597381342,0.8174386252045827,0.9757891639695683
ENSG00000146666,0.048968903436988565,0.13454173486088383,0.21711947626841233,0.10140809549829766
ENSG00000147168,0.09599018003273319,0.19684124386252033,0.3329132569558101,0.1402042789290069
ENSG00000147394,0.2897626841243863,0.3955400981996726,0.19860883797053996,0.20311041990668743
ENSG00000148483,0.07773322422258588,0.17399345335515548,0.20482815057283132,0.06070362742213442
ENSG00000148734,0.0013747954173486399,0.009198036006546562,0.022283142389525334,0.0032112983901475545
ENSG00000148942,0.6144353518821604,0.8874713584288052,0.22964811783960715,0.8622168046740364
ENSG00000149927,0.16087561374795412,0.39076923076923076,0.49501636661211135,0.16069101761170201
ENSG00000150540,0.5002945990180032,0.7289852700490999,0.3918412438625204,0.8413853978395192
ENSG00000151952,0.49112111292962357,0.5876350245499182,0.7952209492635025,0.8286663023832541
ENSG00000152213,0.041751227495908316,0.15073649754500817,0.1761865793780687,0.07030389643142376
ENSG00000153060,0.25148936170212766,0.3894353518821604,0.6168739770867431,0.29903745113698466
ENSG00000153303,0.017495908346972122,0.08226677577741404,0.023003273322422135,0.009121096212853619
ENSG00000153898,0.9555564648117839,0.9118821603927987,0.749860883797054,0.7329998739018957
ENSG00000154620,0.6780687397708673,0.5801227495908348,0.6270376432078559,0.7173216762641335
ENSG00000157303,0.14601472995090004,0.20150572831423885,0.37953355155482815,0.1474507166575596
ENSG00000157399,0.10634206219312603,0.28293780687397696,0.4295908346972176,0.06858896221260158
ENSG00000158014,0.0623322422258592,0.19568739770867427,0.2318330605564648,0.10973897692404688
ENSG00000158816,0.11850245499181666,0.3265220949263502,0.2247545008183306,0.07408683956117867
ENSG00000159708,0.05387888707037636,0.09204582651391169,0.1204500818330605,0.06877390609894507
ENSG00000160229,0.15164484451718496,0.36974631751227494,0.5746235679214402,0.24750535916943395
ENSG00000162881,0.22189852700490986,0.15946808510638288,0.34314238952536824,0.14591231978479258
ENSG00000162949,0.049525368248772406,0.168657937806874,0.3562356792144026,0.2516245639107225
ENSG00000163347,0.18635842880523723,0.4422504091653028,0.3080278232405891,0.20784330208902535
ENSG00000163501,0.019762684124386087,0.08909983633387886,0.06033551554828154,0.03493758143835901
ENSG00000163689,0.017315875613747922,0.081734860883797,0.09888707037643196,0.06816022865789595
