,go_name,table,oddsr,p,q
GO:0090263,positive regulation of canonical Wnt signaling pathway,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090264,regulation of immune complex clearance by monocytes and macrophages,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090265,positive regulation of immune complex clearance by monocytes and macrophages,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090267,positive regulation of mitotic cell cycle spindle assembly checkpoint,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090271,positive regulation of fibroblast growth factor production,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090272,negative regulation of fibroblast growth factor production,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090274,positive regulation of somatostatin secretion,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090275,negative regulation of somatostatin secretion,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090276,regulation of peptide hormone secretion,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090277,positive regulation of peptide hormone secretion,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090279,regulation of calcium ion import,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090280,positive regulation of calcium ion import,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090281,negative regulation of calcium ion import,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090282,positive regulation of transcription involved in G2/M transition of mitotic cell cycle,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090288,negative regulation of cellular response to growth factor stimulus,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090290,positive regulation of osteoclast proliferation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090291,negative regulation of osteoclast proliferation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090292,nuclear matrix anchoring at nuclear membrane,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090296,regulation of mitochondrial DNA replication,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090297,positive regulation of mitochondrial DNA replication,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090298,negative regulation of mitochondrial DNA replication,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090301,negative regulation of neural crest formation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090303,positive regulation of wound healing,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090305,nucleic acid phosphodiester bond hydrolysis,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090306,meiotic spindle assembly,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090307,mitotic spindle assembly,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090308,regulation of DNA methylation-dependent heterochromatin formation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090309,positive regulation of DNA methylation-dependent heterochromatin formation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090310,negative regulation of DNA methylation-dependent heterochromatin formation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090311,regulation of protein deacetylation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090312,positive regulation of protein deacetylation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090313,regulation of protein targeting to membrane,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090314,positive regulation of protein targeting to membrane,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090315,negative regulation of protein targeting to membrane,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090316,positive regulation of intracellular protein transport,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090317,negative regulation of intracellular protein transport,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090321,positive regulation of chylomicron remnant clearance,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090322,regulation of superoxide metabolic process,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090324,negative regulation of oxidative phosphorylation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090325,regulation of locomotion involved in locomotory behavior,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090326,positive regulation of locomotion involved in locomotory behavior,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090327,negative regulation of locomotion involved in locomotory behavior,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090329,regulation of DNA-templated DNA replication,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090330,regulation of platelet aggregation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090331,negative regulation of platelet aggregation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090335,regulation of brown fat cell differentiation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090336,positive regulation of brown fat cell differentiation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090340,positive regulation of secretion of lysosomal enzymes,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090341,negative regulation of secretion of lysosomal enzymes,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090346,cellular organofluorine metabolic process,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090350,negative regulation of cellular organofluorine metabolic process,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090361,regulation of platelet-derived growth factor production,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090362,positive regulation of platelet-derived growth factor production,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090367,negative regulation of mRNA modification,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090370,negative regulation of cholesterol efflux,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090382,phagosome maturation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090383,phagosome acidification,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090384,phagosome-lysosome docking,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090385,phagosome-lysosome fusion,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090387,phagolysosome assembly involved in apoptotic cell clearance,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090389,phagosome-lysosome fusion involved in apoptotic cell clearance,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090394,negative regulation of excitatory postsynaptic potential,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090398,cellular senescence,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090399,replicative senescence,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090400,stress-induced premature senescence,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090402,oncogene-induced cell senescence,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090403,oxidative stress-induced premature senescence,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090410,malonate catabolic process,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090425,acinar cell differentiation,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090427,activation of meiosis,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090435,protein localization to nuclear envelope,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090461,intracellular glutamate homeostasis,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090472,dibasic protein processing,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090481,pyrimidine nucleotide-sugar transmembrane transport,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090494,dopamine uptake,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090497,mesenchymal cell migration,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090500,endocardial cushion to mesenchymal transition,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090520,sphingolipid mediated signaling pathway,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090521,podocyte cell migration,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090522,vesicle tethering involved in exocytosis,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090557,establishment of endothelial intestinal barrier,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090559,regulation of membrane permeability,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090594,inflammatory response to wounding,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090611,ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090615,mitochondrial mRNA processing,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090618,DNA clamp unloading,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090625,siRNA-mediated gene silencing by mRNA destabilization,"[[150, 1], [1853, 14]]",1.1332973556395034,1.0,1.0
GO:0090630,activation of GTPase activity,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090646,mitochondrial tRNA processing,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090648,response to environmental enrichment,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090649,response to oxygen-glucose deprivation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090650,cellular response to oxygen-glucose deprivation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090656,t-circle formation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090657,telomeric loop disassembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090659,walking behavior,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090660,cerebrospinal fluid circulation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090663,galanin-activated signaling pathway,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090666,scaRNA localization to Cajal body,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090668,endothelial cell chemotaxis to vascular endothelial growth factor,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090669,telomerase RNA stabilization,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090671,telomerase RNA localization to Cajal body,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090673,endothelial cell-matrix adhesion,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090675,intermicrovillar adhesion,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090676,calcium ion transmembrane transport via low voltage-gated calcium channel,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090717,adaptive immune memory response involving T cells and B cells,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090721,primary adaptive immune response involving T cells and B cells,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0090737,telomere maintenance via telomere trimming,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0093001,glycolysis from storage polysaccharide through glucose-1-phosphate,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0095500,acetylcholine receptor signaling pathway,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097006,regulation of plasma lipoprotein particle levels,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097009,energy homeostasis,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097011,cellular response to granulocyte macrophage colony-stimulating factor stimulus,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097017,renal protein absorption,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097018,renal albumin absorption,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097021,lymphocyte migration into lymphoid organs,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097022,lymphocyte migration into lymph node,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097026,dendritic cell dendrite assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097028,dendritic cell differentiation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097029,mature conventional dendritic cell differentiation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097035,regulation of membrane lipid distribution,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097036,regulation of plasma membrane sterol distribution,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097037,heme export,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097039,protein linear polyubiquitination,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097045,phosphatidylserine exposure on blood platelet,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097048,dendritic cell apoptotic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097049,motor neuron apoptotic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097050,type B pancreatic cell apoptotic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097051,establishment of protein localization to endoplasmic reticulum membrane,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097052,L-kynurenine metabolic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097053,L-kynurenine catabolic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097055,agmatine biosynthetic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097061,dendritic spine organization,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097062,dendritic spine maintenance,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097065,anterior head development,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097066,response to thyroid hormone,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097067,cellular response to thyroid hormone stimulus,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097068,response to thyroxine,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097069,cellular response to thyroxine stimulus,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097070,ductus arteriosus closure,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097080,plasma membrane selenite transport,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097084,vascular associated smooth muscle cell development,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097089,methyl-branched fatty acid metabolic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097090,presynaptic membrane organization,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097091,synaptic vesicle clustering,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097094,craniofacial suture morphogenesis,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097101,blood vessel endothelial cell fate specification,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097102,endothelial tip cell fate specification,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097104,postsynaptic membrane assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097105,presynaptic membrane assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097106,postsynaptic density organization,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097107,postsynaptic density assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097111,endoplasmic reticulum-Golgi intermediate compartment organization,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097112,gamma-aminobutyric acid receptor clustering,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097113,AMPA glutamate receptor clustering,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097114,NMDA glutamate receptor clustering,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097115,neurexin clustering involved in presynaptic membrane assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097116,gephyrin clustering involved in postsynaptic density assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097117,guanylate kinase-associated protein clustering,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097118,neuroligin clustering involved in postsynaptic membrane assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097119,postsynaptic density protein 95 clustering,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097120,receptor localization to synapse,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097150,neuronal stem cell population maintenance,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097151,positive regulation of inhibitory postsynaptic potential,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097152,mesenchymal cell apoptotic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097154,GABAergic neuron differentiation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097155,fasciculation of sensory neuron axon,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097156,fasciculation of motor neuron axon,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097167,circadian regulation of translation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097168,mesenchymal stem cell proliferation,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097176,epoxide metabolic process,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097178,ruffle assembly,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097185,cellular response to azide,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097186,amelogenesis,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097187,dentinogenesis,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097188,dentin mineralization,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0097190,apoptotic signaling pathway,"[[150, 1], [1854, 13]]",1.051779935275081,1.0,1.0
GO:0106035,protein maturation by [4Fe-4S] cluster transfer,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106040,regulation of GABA-A receptor activity,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106044,guanine deglycation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106045,"guanine deglycation, methylglyoxal removal","[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106046,"guanine deglycation, glyoxal removal","[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106047,polyamine deacetylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106048,spermidine deacetylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106049,regulation of cellular response to osmotic stress,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106056,regulation of calcineurin-mediated signaling,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106064,regulation of cobalamin metabolic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106070,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106071,positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106072,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106077,histone succinylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106089,negative regulation of cell adhesion involved in sprouting angiogenesis,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106091,glial cell projection elongation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106101,ER-dependent peroxisome localization,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106106,cold-induced thermogenesis,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106121,positive regulation of cobalamin metabolic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106134,positive regulation of cardiac muscle cell contraction,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106217,tRNA C3-cytosine methylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106227,peptidyl-lysine glutarylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106230,protein depropionylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106272,protein localization to ERGIC,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106273,cytosol to ERGIC protein transport,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106288,regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106289,negative regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106300,protein-DNA covalent cross-linking repair,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106342,omega-hydroxyceramide biosynthetic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106354,tRNA surveillance,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0106383,dAMP salvage,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110002,regulation of tRNA methylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110008,ncRNA deadenylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110010,basolateral protein secretion,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110011,regulation of basement membrane organization,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110012,protein localization to P-body,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110024,positive regulation of cardiac muscle myoblast proliferation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110025,DNA strand resection involved in replication fork processing,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110026,regulation of DNA strand resection involved in replication fork processing,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110030,regulation of G2/MI transition of meiotic cell cycle,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110031,negative regulation of G2/MI transition of meiotic cell cycle,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110032,positive regulation of G2/MI transition of meiotic cell cycle,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110051,metabolite repair,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110053,regulation of actin filament organization,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110059,negative regulation of blood vessel endothelial cell differentiation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110061,regulation of angiotensin-activated signaling pathway,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110064,lncRNA catabolic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110075,regulation of ferroptosis,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110076,negative regulation of ferroptosis,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110077,vesicle-mediated intercellular transport,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110088,hippocampal neuron apoptotic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110089,regulation of hippocampal neuron apoptotic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110090,positive regulation of hippocampal neuron apoptotic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110091,negative regulation of hippocampal neuron apoptotic process,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110095,cellular detoxification of aldehyde,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110097,regulation of calcium import into the mitochondrion,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110099,negative regulation of calcium import into the mitochondrion,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110104,mRNA alternative polyadenylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110113,positive regulation of lipid transporter activity,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110135,Norrin signaling pathway,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110154,RNA decapping,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110155,NAD-cap decapping,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0110156,methylguanosine-cap decapping,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120007,negative regulation of glutamatergic neuron differentiation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120008,positive regulation of glutamatergic neuron differentiation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120009,intermembrane lipid transfer,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120012,intermembrane sphingolipid transfer,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120035,regulation of plasma membrane bounded cell projection organization,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120036,plasma membrane bounded cell projection organization,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120041,positive regulation of macrophage proliferation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120042,negative regulation of macrophage proliferation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120045,stereocilium maintenance,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120049,snRNA (adenine-N6)-methylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120056,large intestinal transit,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120058,positive regulation of small intestinal transit,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120072,positive regulation of pyloric antrum smooth muscle contraction,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120094,negative regulation of peptidyl-lysine crotonylation,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120116,glucagon processing,"[[151, 0], [1861, 6]]",inf,1.0,1.0
GO:0120117,T cell meandering migration,"[[151, 0], [1861, 6]]",inf,1.0,1.0
